Spacecraft,MonthUTC,DataStartUTC,DataEndUTC,Status,MAGFile,MAGRecords,PLSFile,PLSRecords,COHOFile,PlasmaRecords,LECPChannels,LECPValidValues,CRSChannels,CRSValidValues,FigureFile,Notes,MAGLowPrecisionFilled,MAGInterpolated,COHOInterpolated
1,2024-09-01,2024-09-01,2024-10-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2024\voyager1_48s_mag-vim_20240530_v01.cdf,1501,,0,Z:\SPART-WORK\Data\Voyager\voyager1\coho\1hr\l2\merged_mag_plasma\2024\09\voyager1_coho1hr_merged_mag_plasma_20240901_v01.cdf,0,3,0,15,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2024\Voyager1_VLISM_2024-09.png,,209768,0,3465
1,2024-10-01,2024-10-01,2024-11-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2024\voyager1_48s_mag-vim_20240530_v01.cdf,11708,,0,Z:\SPART-WORK\Data\Voyager\voyager1\coho\1hr\l2\merged_mag_plasma\2024\10\voyager1_coho1hr_merged_mag_plasma_20241001_v01.cdf,0,3,0,15,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2024\Voyager1_VLISM_2024-10.png,,174572,0,2690
1,2024-11-01,2024-11-01,2024-12-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2024\voyager1_48s_mag-vim_20240530_v01.cdf,12873,,0,Z:\SPART-WORK\Data\Voyager\voyager1\coho\1hr\l2\merged_mag_plasma\2024\11\voyager1_coho1hr_merged_mag_plasma_20241101_v01.cdf,0,3,0,15,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2024\Voyager1_VLISM_2024-11.png,,162024,0,2430
1,2024-12-01,2024-12-01,2025-01-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2024\voyager1_48s_mag-vim_20240530_v01.cdf,22152,,0,Z:\SPART-WORK\Data\Voyager\voyager1\coho\1hr\l2\merged_mag_plasma\2024\12\voyager1_coho1hr_merged_mag_plasma_20241201_v01.cdf,0,3,0,15,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2024\Voyager1_VLISM_2024-12.png,,131320,0,1899
1,2025-01-01,2025-01-01,2025-02-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,24565,,0,Z:\SPART-WORK\Data\Voyager\voyager1\coho\1hr\l2\merged_mag_plasma\2025\01\voyager1_coho1hr_merged_mag_plasma_20250101_v01.cdf,0,3,0,15,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-01.png,,121056,0,1590
1,2025-02-01,2025-02-01,2025-03-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,19454,,0,Z:\SPART-WORK\Data\Voyager\voyager1\coho\1hr\l2\merged_mag_plasma\2025\02\voyager1_coho1hr_merged_mag_plasma_20250201_v01.cdf,0,3,0,15,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-02.png,,121692,0,1775
1,2025-03-01,2025-03-01,2025-04-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,11335,,0,Z:\SPART-WORK\Data\Voyager\voyager1\coho\1hr\l2\merged_mag_plasma\2025\03\voyager1_coho1hr_merged_mag_plasma_20250301_v01.cdf,0,3,0,15,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-03.png,,175732,0,2650
1,2025-04-01,2025-04-01,2025-05-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,17286,,0,Z:\SPART-WORK\Data\Voyager\voyager1\coho\1hr\l2\merged_mag_plasma\2025\04\voyager1_coho1hr_merged_mag_plasma_20250401_v01.cdf,0,3,0,15,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-04.png,,144128,0,2080
1,2025-05-01,2025-05-01,2025-06-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,19441,,0,Z:\SPART-WORK\Data\Voyager\voyager1\coho\1hr\l2\merged_mag_plasma\2025\05\voyager1_coho1hr_merged_mag_plasma_20250501_v01.cdf,0,3,0,15,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-05.png,,143052,0,2135
1,2025-06-01,2025-06-01,2025-07-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,16984,,0,Z:\SPART-WORK\Data\Voyager\voyager1\coho\1hr\l2\merged_mag_plasma\2025\06\voyager1_coho1hr_merged_mag_plasma_20250601_v01.cdf,0,3,0,15,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-06.png,,145780,0,2209
1,2025-07-01,2025-07-01,2025-08-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,0,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-07.png,,0,0,0
1,2025-08-01,2025-08-01,2025-09-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,0,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-08.png,,0,0,0
1,2025-09-01,2025-09-01,2025-10-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,0,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-09.png,,0,0,0
1,2025-10-01,2025-10-01,2025-11-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,0,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-10.png,,0,0,0
1,2025-11-01,2025-11-01,2025-12-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,0,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-11.png,,0,0,0
1,2025-12-01,2025-12-01,2026-01-01,ok,Z:\SPART-WORK\Data\Voyager\voyager1\mag\48s\reviewed_vim\2025\voyager1_48s_mag-vim_20250101_v01.cdf,0,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager1\2025\Voyager1_VLISM_2025-12.png,,0,0,0
2,2018-11-01,2018-11-05,2018-12-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2018\voyager2_48s_mag-vim_20180101_v01.cdf,20839,Z:\SPART-WORK\Data\Voyager\voyager2\pls\hires\l3\heliosheath\2018\voyager2_pls_hires_plasma_data_hsh_20180101_v01.cdf,1,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2018\11\voyager2_coho1hr_merged_mag_plasma_20181101_v01.cdf,0,3,441,18,7236,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2018\Voyager2_VLISM_2018-11.png,,101220,0,7252
2,2018-12-01,2018-12-01,2019-01-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2018\voyager2_48s_mag-vim_20180101_v01.cdf,25380,Z:\SPART-WORK\Data\Voyager\voyager2\pls\hires\l3\heliosheath\2018\voyager2_pls_hires_plasma_data_hsh_20180101_v01.cdf,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2018\12\voyager2_coho1hr_merged_mag_plasma_20181201_v01.cdf,0,3,582,18,10260,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2018\Voyager2_VLISM_2018-12.png,,118340,0,6457
2,2019-01-01,2019-01-01,2019-02-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,26566,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\01\voyager2_coho1hr_merged_mag_plasma_20190101_v01.cdf,0,3,669,18,9612,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-01.png,,115324,0,7008
2,2019-02-01,2019-02-01,2019-03-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,18159,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\02\voyager2_coho1hr_merged_mag_plasma_20190201_v01.cdf,0,3,462,18,9396,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-02.png,,127704,0,6134
2,2019-03-01,2019-03-01,2019-04-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,12209,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\03\voyager2_coho1hr_merged_mag_plasma_20190301_v01.cdf,0,3,597,18,6804,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-03.png,,173536,0,10923
2,2019-04-01,2019-04-01,2019-05-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,11173,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\04\voyager2_coho1hr_merged_mag_plasma_20190401_v01.cdf,0,3,542,18,5616,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-04.png,,170560,0,11617
2,2019-05-01,2019-05-01,2019-06-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,12687,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\05\voyager2_coho1hr_merged_mag_plasma_20190501_v01.cdf,0,3,617,18,7452,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-05.png,,171600,0,10205
2,2019-06-01,2019-06-01,2019-07-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,12737,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\06\voyager2_coho1hr_merged_mag_plasma_20190601_v01.cdf,0,3,616,18,3240,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-06.png,,164296,0,13809
2,2019-07-01,2019-07-01,2019-08-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,11930,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\07\voyager2_coho1hr_merged_mag_plasma_20190701_v01.cdf,0,3,586,18,6372,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-07.png,,174776,0,11376
2,2019-08-01,2019-08-01,2019-09-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,11697,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\08\voyager2_coho1hr_merged_mag_plasma_20190801_v01.cdf,0,3,550,18,5724,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-08.png,,175856,0,12115
2,2019-09-01,2019-09-01,2019-10-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,11346,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\09\voyager2_coho1hr_merged_mag_plasma_20190901_v01.cdf,0,3,553,18,7128,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-09.png,,169868,0,10074
2,2019-10-01,2019-10-01,2019-11-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,9714,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\10\voyager2_coho1hr_merged_mag_plasma_20191001_v01.cdf,0,3,470,18,5724,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-10.png,,183724,0,12340
2,2019-11-01,2019-11-01,2019-12-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,9130,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\11\voyager2_coho1hr_merged_mag_plasma_20191101_v01.cdf,0,3,463,18,4968,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-11.png,,178952,0,12519
2,2019-12-01,2019-12-01,2020-01-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2019\voyager2_48s_mag-vim_20190101_v01.cdf,9682,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2019\12\voyager2_coho1hr_merged_mag_plasma_20191201_v01.cdf,0,3,479,18,6156,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2019\Voyager2_VLISM_2019-12.png,,183880,0,11884
2,2020-01-01,2020-01-01,2020-02-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,8503,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\01\voyager2_coho1hr_merged_mag_plasma_20200101_v01.cdf,0,3,394,18,5616,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-01.png,,188552,0,12589
2,2020-02-01,2020-02-01,2020-03-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,27143,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\02\voyager2_coho1hr_merged_mag_plasma_20200201_v01.cdf,0,3,1127,18,10692,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-02.png,,99036,0,4247
2,2020-03-01,2020-03-01,2020-04-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,15389,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\03\voyager2_coho1hr_merged_mag_plasma_20200301_v01.cdf,0,3,717,18,8100,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-03.png,,160740,0,9287
2,2020-04-01,2020-04-01,2020-05-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,10489,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\04\voyager2_coho1hr_merged_mag_plasma_20200401_v01.cdf,0,3,508,18,5724,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-04.png,,172920,0,11598
2,2020-05-01,2020-05-01,2020-06-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,13194,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\05\voyager2_coho1hr_merged_mag_plasma_20200501_v01.cdf,0,3,625,18,6588,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-05.png,,169696,0,11056
2,2020-06-01,2020-06-01,2020-07-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,12345,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\06\voyager2_coho1hr_merged_mag_plasma_20200601_v01.cdf,0,3,585,18,7344,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-06.png,,165848,0,9796
2,2020-07-01,2020-07-01,2020-08-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,13228,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\07\voyager2_coho1hr_merged_mag_plasma_20200701_v01.cdf,0,3,609,18,6156,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-07.png,,169660,0,11529
2,2020-08-01,2020-08-01,2020-09-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,11181,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\08\voyager2_coho1hr_merged_mag_plasma_20200801_v01.cdf,0,3,534,18,5940,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-08.png,,177848,0,11945
2,2020-09-01,2020-09-01,2020-10-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,12596,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\09\voyager2_coho1hr_merged_mag_plasma_20200901_v01.cdf,0,3,601,18,6264,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-09.png,,164620,0,10820
2,2020-10-01,2020-10-01,2020-11-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,11357,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\10\voyager2_coho1hr_merged_mag_plasma_20201001_v01.cdf,0,3,551,18,6048,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-10.png,,176692,0,11785
2,2020-11-01,2020-11-01,2020-12-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,9336,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\11\voyager2_coho1hr_merged_mag_plasma_20201101_v01.cdf,0,3,457,18,4644,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-11.png,,177952,0,12819
2,2020-12-01,2020-12-01,2021-01-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2020\voyager2_48s_mag-vim_20200101_v01.cdf,8577,,0,Z:\SPART-WORK\Data\Voyager\voyager2\coho\1hr\l2\merged_mag_plasma\2020\12\voyager2_coho1hr_merged_mag_plasma_20201201_v01.cdf,0,3,427,18,4752,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2020\Voyager2_VLISM_2020-12.png,,188196,0,13476
2,2021-01-01,2021-01-01,2021-02-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,10135,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-01.png,,0,181792,0
2,2021-02-01,2021-02-01,2021-03-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,10372,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-02.png,,0,159272,0
2,2021-03-01,2021-03-01,2021-04-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,11258,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-03.png,,0,177064,0
2,2021-04-01,2021-04-01,2021-05-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,11289,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-04.png,,0,170076,0
2,2021-05-01,2021-05-01,2021-06-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,15692,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-05.png,,0,159280,0
2,2021-06-01,2021-06-01,2021-07-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,13753,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-06.png,,0,160092,0
2,2021-07-01,2021-07-01,2021-08-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,14832,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-07.png,,0,162900,0
2,2021-08-01,2021-08-01,2021-09-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,13774,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-08.png,,0,167144,0
2,2021-09-01,2021-09-01,2021-10-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,15324,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-09.png,,0,153748,0
2,2021-10-01,2021-10-01,2021-11-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,12372,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-10.png,,0,172868,0
2,2021-11-01,2021-11-01,2021-12-01,ok,Z:\SPART-WORK\Data\Voyager\voyager2\mag\48s\reviewed_vim\2021\voyager2_48s_mag-vim_20210101_v01.cdf,12799,,0,,0,0,0,0,0,C:\Users\Administrator\Documents\FWD_matlab\Voyager_fu\Voyager_Interstellar_Monthly\monthly_plots\Voyager2\2021\Voyager2_VLISM_2021-11.png,,0,163956,0
