EpochUTC,BR_daily_nT,BT_daily_nT,BN_daily_nT,PA_S1_deg,Flux_S1_3d,PA_S2_deg,Flux_S2_3d,PA_S3_deg,Flux_S3_3d,PA_S4_deg,Flux_S4_3d,PA_S5_deg,Flux_S5_3d,PA_S6_deg,Flux_S6_3d,PA_S7_deg,Flux_S7_3d,PA_S8_deg,Flux_S8_3d,PitchAngleMethod
2020-07-27 12:00:00,0.0014444444871818,-0.44355555706554,0.21799999806616,112.313416202357,0.273666674892108,157.313416202357,0.238333334525426,157.686583797643,0.236666669448217,112.686583797643,0.619666655858358,67.6865837976433,0.236333340406418,22.6865837976433,0.243333329757055,22.3134162023567,0.252999996145566,67.3134162023567,0.25900000333786,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-28 12:00:00,0.000499999965541065,-0.455833335717519,0.210499999423822,112.437152739723,0.373333329955737,157.437152739723,0.332333336273829,157.562847260277,0.351000001033147,112.562847260277,0.840000013510386,67.562847260277,0.344333345691363,22.562847260277,0.334999998410543,22.4371527397231,0.337666660547256,67.437152739723,0.344999998807907,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-29 12:00:00,0.00150000005669426,-0.461499996483326,0.217499999329448,112.313773845003,0.654666642347972,157.313773845003,0.529333333174388,157.686226154997,7.81933346390724,112.686226154997,1.14733336369197,67.6862261549967,0.499333341916402,22.6862261549967,0.490666667620341,22.3137738450033,0.481333335240682,67.3137738450033,1.78566673398018,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-30 12:00:00,0.00454545463435352,-0.464363634586334,0.225727273659273,111.939174324526,29.8483338157336,156.939174324526,0.568333327770233,158.060825675474,7.84733346104622,113.060825675474,1.23666671911875,68.0608256754737,0.538000007470449,23.0608256754737,0.545000006755193,21.9391743245263,0.52566667397817,66.9391743245263,1.83233340581258,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-31 12:00:00,0.00609090909446505,-0.464818176898089,0.223909092220393,111.749247492559,29.7340004891157,156.749247492559,0.482666661341985,158.250752507441,7.74500012894471,113.250752507441,1.05733337004979,68.2507525074411,0.452666665116946,23.2507525074411,0.465000003576279,21.7492474925589,0.454333345095317,66.7492474925589,1.75333340962728,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-01 12:00:00,0.00642857153434306,-0.464857135500227,0.226857142789023,111.707699502997,29.5020005057255,156.707699502997,0.341999997695287,158.292300497003,0.33466666440169,113.292300497003,0.886333346366882,68.2923004970028,0.365333333611488,23.2923004970028,0.36433333158493,21.7076995029972,0.360333343346914,66.7076995029972,0.363666673501333,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-02 12:00:00,-0.000400000018998981,-0.461199998855591,0.230299998819828,112.549692773643,0.396333331863085,157.549692773643,0.363999992609024,157.450307226357,0.351999993125598,112.450307226357,0.902999997138977,67.450307226357,0.368333334724108,22.4503072263569,0.3599999944369,22.549692773643,0.357000003258387,67.549692773643,0.345333337783813,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-03 12:00:00,0.00581818182995035,-0.463454549962824,0.228272725235332,111.780749854659,0.462333331505458,156.780749854659,0.46399998664856,158.219250145341,0.456999997297923,113.219250145341,1.08900000651677,68.2192501453405,0.45566667119662,23.2192501453405,0.448333323001862,21.7807498546595,0.446666677792867,66.7807498546595,0.443333327770233,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-04 12:00:00,0.00900000003942599,-0.457583335538705,0.234500002115965,111.373220464262,0.41533333559831,156.373220464262,0.417999987800916,158.626779535738,0.408999999364217,113.626779535738,0.993666668732961,68.6267795357382,0.404333333174388,23.6267795357382,0.407999992370605,21.3732204642618,0.409333338340123,66.3732204642618,0.418333331743876,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-05 12:00:00,0.00888888884542717,-0.457444445954429,0.23555555442969,111.386790006767,0.339999998609225,156.386790006767,0.388999993602435,158.613209993233,0.367666671673457,113.613209993233,0.929666678110758,68.6132099932334,0.372999995946884,23.6132099932334,0.380666663249334,21.3867900067666,0.383333345254262,66.3867900067666,0.395999997854233,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-06 12:00:00,0.00814285701406854,-0.460142855133329,0.232428572007588,111.486178657194,0.312666669487953,156.486178657194,0.347333336869876,158.513821342806,0.327000002066294,113.513821342806,0.879666646321615,68.5138213428056,0.348333328962326,23.5138213428056,0.341666668653488,21.4861786571944,0.345333337783813,66.4861786571944,0.346666673819224,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-07 12:00:00,0.0090000000782311,-0.453799998760223,0.233399999141693,111.363828935276,0.283666670322418,156.363828935276,0.310000002384186,158.636171064724,0.294333338737488,113.636171064724,0.787333319584529,68.6361710647243,0.312999998529752,23.6361710647243,0.301000004013379,21.3638289352757,0.306333338220914,66.3638289352757,0.297666668891907,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
