B_north                 B_east                 B_down                 dB_north                 dB_east                 dB_down
10560.902840624673     -1286.9716283258533     45210.18927955217     -0.5148406246717059     -1.5596716741467844     -0.04847955216973787     
10560.908679218424     -1286.1541963169248     45210.415965869135     -0.5650792184242164     -0.9180036830753124     0.027134130861668382     
10560.98194430771     -1285.254239107103     45210.62474493164     -0.464444307710437     -0.07786089289697884     0.006155068353109527     
10561.151877142527     -1284.1829843749601     45210.81775591377     -0.44847714252682636     0.5259843749602169     -0.02615591377252713     
10561.408129687175     -1282.8680637722819     45210.998547007526     -0.39902968717615295     0.5377637722817781     -0.024347007529286202     
10561.709803816639     -1281.3664815178172     45211.171181404854     -0.22440381663909648     0.2327815178171022     -0.02278140485577751     
10562.036359062175     -1279.7686496874603     45211.344220824496     -0.0006590621742361691     -0.04735031253972011     -0.09392082449630834     
10562.370330289854     -1278.1617623213892     45211.516916538785     0.32116971014693263     -0.5609376786107987     -0.19401653878594516     
10562.688622455029     -1276.6324009597822     45211.691223279864     0.6292775449710462     -1.2574990402176809     -0.2825232798641082     
10562.999939597888     -1275.1993668526393     45211.8647158245     0.7965604021119361     -1.8156331473608134     -0.34581582449754933     
10563.308935490746     -1273.8897737946033     45212.03266877093     0.7211645092538674     -2.0397262053966188     -0.33016877093177754     
10563.570880758603     -1272.730875892818     45212.20886211914     0.31731924139603507     -2.1601241071821278     -0.2463621191418497     
10563.79990569164     -1271.6219462499607     45212.39441410574     -0.13540569163887994     -2.093653750039266     -0.13841410574241308     
10564.014706606815     -1270.5433811606752     45212.5832057352     -0.21660660681482113     -1.2137188393248834     -0.0915057352030999     
10564.22664133896     -1269.584378973175     45212.769031985204     0.21575866103921726     0.11467897317493225     -0.1559319852021872     
10564.474081651455     -1268.7269981696038     45212.94349562359     0.8482183485448331     1.1318981696038009     -0.2841956235934049     
10564.780080981815     -1267.875379665139     45213.10556745396     1.0845190181862563     2.109779665139058     -0.2868674539568019     
10565.17003386128     -1267.009228437461     45213.24559450754     0.585166138718705     2.9766284374609313     -0.11519450753985438     
10565.656918548782     -1266.2109561606753     45213.359718413776     -0.39281854878208833     2.514256160675359     0.0538815862237243     
10566.255712655922     -1265.5641700892465     45213.44641595842     -1.369012655923143     0.7933700892465367     0.23018404158210615     
10566.96237104878     -1265.115479330318     45213.50479238699     -1.9537710487802542     -1.398020669681955     0.33810761300992453     
10567.764855646994     -1264.931488392818     45213.53439211914     -2.368755646994032     -3.195611607181945     0.3460078808639082     
10568.62494093717     -1265.0579296204967     45213.54200432897     -2.6993409371698363     -3.6084703795033874     0.39749567102990113     
10569.465194039849     -1265.4951086160324     45213.5430766504     -2.6915940398484963     -2.6410913839674777     0.4239233495973167     
10570.236216316638     -1266.239632812461     45213.55129131556     -2.7992163166381943     -1.2277671875390297     0.48960868443828076     
10570.921066539853     -1267.2775581919252     45213.57039865931     -2.8670665398531128     0.9976581919252112     0.6225013406947255     
10571.495002298783     -1268.6111718749607     45213.6063612486     -1.7693022987823497     3.589671874960686     0.43363875139766606     
10571.905654843424     -1270.2348322097826     45213.67135892716     -0.6393548434243712     4.1581322097824795     0.15584107283939375     
10572.074993749673     -1272.0455739954964     45213.78514377092     0.5148062503267283     4.064073995496301     -0.10174377091607312     
10571.989470468423     -1273.9823703794248     45213.95453857004     2.03072953157789     5.4486703794248115     -0.4366385700413957     
10571.72089997735     -1276.0960720535322     45214.16487173968     3.0367000226506207     6.540272053532135     -0.6464717396811466     
10571.234157968425     -1278.2829748660324     45214.425869842344     3.7509420315745956     5.495674866032459     -0.8204698423433001     
10570.37300426307     -1280.291980647282     45214.77877805664     4.227895736928986     3.103380647281938     -0.9466780566435773     
10569.049806115749     -1282.03225640621     45215.246145712874     4.419993884252108     1.033556406209982     -1.053945712876157     
10567.282321472889     -1283.4927875446033     45215.82566477538     4.155878527111781     -0.7384124553966558     -1.0899647753831232     
10565.13660772289     -1284.6271738392459     45216.503729887016     3.6433922771102516     -2.619426160754074     -1.0264298870170023     
10562.691966205028     -1285.3865291294244     45217.2603294852     2.7597337949719076     -3.687570870575655     -0.8827294852017076     
10560.033650870213     -1285.7401362722817     45218.07947066824     1.950449129786648     -4.348263727718404     -0.7413706682418706     
10557.235993035387     -1285.7469344419244     45218.939085913786     1.9778069646126823     -5.3803655580757095     -0.7373859137878753     
10554.337619597889     -1285.5244852678175     45219.82705834681     2.328180402111684     -6.394914732182542     -0.8549583468120545     
10551.402473548784     -1285.1753404463886     45220.72966486469     2.1421264512155176     -7.145359553611343     -0.8212648646876914     
10548.567948950567     -1284.8396735044244     45221.608964306644     1.0489510494335264     -7.1886264955755905     -0.5715643066432676     
10545.883960468425     -1284.683596964246     45222.44566540038     -0.3050604684249265     -6.0133030357540065     -0.21006540038069943     
10543.366242142529     -1284.6980381249605     45223.238066739665     -0.6893421425284032     -4.570261875039478     -0.025266739663493354     
10541.056498236283     -1284.732555580317     45223.97893814593     -0.7868982362833776     -2.2869444196830955     0.08736185407178709     
10538.982636896995     -1284.7414112276388     45224.665271003076     -2.553636896995158     2.8638112276387346     0.5811289969278732     
10537.17519511128     -1284.8000318303175     45225.290071449504     -4.63629511128056     8.705331830317391     1.2176285504974658     
10535.629028102352     -1284.9658517856744     45225.85254287806     -4.633928102352002     11.861351785674515     1.35315712193551     
10534.344960468423     -1285.267755870496     45226.351675020924     -3.086060468422147     13.163155870496212     1.0060249790767557     
10533.316929664852     -1285.746183928532     45226.78698475306     -1.2469296648523596     13.163383928532085     0.5530152469364111     
10532.539323548783     -1286.4558723437103     45227.15642455218     0.5136764512171794     10.951772343710218     0.08917544782161713     
10531.98591589253     -1287.4004573660316     45227.4640441727     1.8251841074707045     6.383657366031457     -0.3444441727042431     
10531.636563370212     -1288.5600633258528     45227.71612372629     2.400336629787489     0.3161633258528127     -0.6986237262899522     
10531.50753084789     -1289.9553171428172     45227.91314819056     2.581469152110003     -5.188682857182812     -0.8818481905545923     
10531.565976919317     -1291.632278816924     45228.05825807897     2.6235230806832988     -9.244821183075828     -0.9903580789687112     
10531.70823214253     -1293.6003334374598     45228.17375834682     2.183967857470634     -10.980266562540237     -0.9356583468179451     
10531.81387631664     -1295.7663044642456     45228.29315120396     1.0281236833598086     -9.081295535754407     -0.6286512039587251     
10531.822393414855     -1297.9762522321032     45228.43717653879     -0.17449341485553305     -4.985547767896833     -0.2245765387924621     
10531.754400981816     -1300.1617183035314     45228.60227060127     -0.7912009818155639     -1.0106816964685095     0.0476293987230747     
10531.609547432712     -1302.2665401562099     45228.787662699484     -0.8155474327122647     2.0391401562098963     0.16113730051438324     
10531.283598124675     -1304.1020716740668     45229.02062890486     -0.6442981246746058     4.073471674066695     0.17497109514079057     
10530.721653325567     -1305.53579984371     45229.317332253064     -0.2747533255660528     4.88719984371005     0.09506774693727493     
10530.002475758605     -1306.5971241517454     45229.66267111467     0.7117242413951317     4.2646241517454655     -0.11707111466967035     
10529.21759446396     -1307.3113430356739     45230.03090745397     1.8157055360388767     3.055843035673888     -0.41470745397236897     
10528.41948834789     -1307.7127932142453     45230.40967562359     2.6192116521087883     1.639893214245376     -0.6923756235919427     
10527.6516959595     -1307.9271642410308     45230.78820229771     2.9149040405009146     0.21146424103085337     -0.7851022977047251     
10526.945955245208     -1308.1404503124597     45231.149008994136     2.602944754791679     -0.7795496875403387     -0.7110089941343176     
10526.31214379432     -1308.5480346428171     45231.48276912806     1.72715620568124     -1.5895653571828916     -0.5167691280585132     
10525.771037655926     -1309.2612556696024     45231.784854953956     0.2700623440741765     -1.9946443303977048     -0.20755495395860635     
10525.33393350414     -1310.2832538615667     45232.05575613699     -1.2167335041394836     -0.9779461384332535     0.1596438630076591     
10524.984283838963     -1311.5057243749593     45232.30086444058     -2.047783838963369     1.2028243749593912     0.4642355594187393     
10524.695036271998     -1312.7279489954951     45232.53049665039     -2.108736271997259     2.8404489954950805     0.5089033496115007     
10524.459899106818     -1313.8221651338881     45232.7518288602     -1.9258991068181786     2.9057651338880532     0.4062711398000829     
10524.290620178246     -1314.8132153571023     45232.957945177164     -1.7243201782457618     2.03591535710234     0.32825482283806195     
10524.185883615744     -1315.7485997544234     45233.15154944057     -1.494683615745089     1.37519975442342     0.2803505594347371     
10524.133314396999     -1316.5928127901377     45233.33702285575     -1.2892143969984318     1.1755127901376454     0.19897714425314916     
10524.144224374679     -1317.3014229240666     45233.50946345843     -1.019024374678338     1.1080229240665176     0.15123654156923294     
10524.269043660392     -1317.910193727638     45233.660424284324     -0.6354436603924114     0.7842937276379871     0.05687571567250416     
10524.516239374676     -1318.4275659374598     45233.78691517718     -0.2350393746764894     0.16986593745969003     -0.03841517717955867     
10524.815523191637     -1318.7900179687094     45233.90287955218     0.18007680836308282     -0.6815820312906453     -0.16347955218225252     
10525.075033459496     -1318.9578957812096     45234.03265763253     0.635566540504442     -1.5919042187904324     -0.33405763252812903     
10525.239967588961     -1318.9461920312092     45234.19390952985     0.9872324110383488     -2.288207968790857     -0.39030952985194745     
10525.273245379136     -1318.7511528124592     45234.39349312359     1.1993546208632324     -2.326547187540882     -0.41559312359459     
10525.119765803245     -1318.3381384374593     45234.64276644949     1.2502341967556276     -1.4240615625406008     -0.3744664494879544     
10524.761074642533     -1317.6841975892448     45234.94790720842     1.490325357466645     -0.6228024107551846     -0.4397072084248066     
10524.260835602352     -1316.8105031026375     45235.296104775385     1.9113643976488675     -1.0099968973624982     -0.5763047753862338     
10523.69145196396     -1315.803797142816     45235.66456557895     2.0459480360404996     -2.4141028571841616     -0.6662655789477867     
10523.049499486282     -1314.7817225669237     45236.04704830217     1.799900513717148     -3.764877433076208     -0.6846483021727181     
10522.310312187174     -1313.8186725446021     45236.44663555664     1.4377878128270822     -3.5722274553979787     -0.5381355566423736     
10521.454563035388     -1312.924242678531     45236.87235740931     1.42563696461184     -1.7667573214689583     -0.4769574093079427     
10520.487891338964     -1312.0985270758526     45237.3211545968     1.635808661036208     0.05252707585259486     -0.500654596798995     
10519.466940937175     -1311.3591214285311     45237.78193240932     1.443159062824634     1.2076214285311835     -0.3971324093217845     
10518.45924787914     -1310.7227997321024     45238.23824964147     0.3783521208606544     2.5845997321023333     -0.10664964147144929     
10517.516282611285     -1310.1555377231741     45238.679408212876     -1.2816826112848503     4.181037723174086     0.30449178712297     
10516.671352209498     -1309.5819823883523     45239.09684729771     -2.3266522094982065     4.553982388352324     0.5698527022905182     
10515.950805937175     -1308.9712695312091     45239.481436471826     -2.2917059371739015     3.8204695312092554     0.5969635281726369     
10515.347550981814     -1308.375749888352     45239.84130441825     -1.849250981815203     3.3015498883519285     0.4486955817483249     
10514.816048638068     -1307.8855742187095     45240.18402792271     -1.3297486380670307     2.2311742187096115     0.2809720772856963     
10514.312452521996     -1307.5433349999594     45240.51621189592     -0.43335252199540264     -0.20566500004065347     -0.0014118959225015715     
10513.867202053243     -1307.3492513169235     45240.830038592365     0.6305979467560974     -2.851448683076569     -0.34853859236318385     
10513.539065401457     -1307.3445465178165     45241.111517565565     0.8430345985434542     -4.463053482183568     -0.46181756556325126     
10513.336946830028     -1307.5645937722811     45241.354814172715     0.08515316997181799     -4.769706227718871     -0.3050141727144364     
10513.23646037914     -1307.9915315401383     45241.56782988698     -0.5545603791397298     -4.0777684598617725     -0.1316298869860475     
10513.213362388069     -1308.5584018972809     45241.76140410575     -0.6226623880684201     -2.917298102719087     -0.017304105749644805     
10513.277003057707     -1309.190499754424     45241.933179440566     0.05049694229273882     -1.63160024557601     -0.1213794405630324     
10513.443162923782     -1309.8741312499592     45242.079168681645     1.1162370762176579     0.011231249959109846     -0.32226868164434563     
10513.685410200567     -1310.6425761383525     45242.206783614674     1.7109897994323546     2.349476138352429     -0.4109836146744783     
10513.931836740749     -1311.4836424329953     45242.331543212895     1.6663632592517388     5.045442432995287     -0.35254321289539803     
10514.113149821102     -1312.3359204910307     45242.4683489718     1.1556501788982132     6.751020491030658     -0.21144897180056432     
10514.243399530924     -1313.1941272097808     45242.618635534316     0.36450046907702927     6.115927209780921     -0.0396355343182222     
10514.379499932711     -1314.057321026745     45242.77182098076     -0.7601999327107478     3.5416210267451333     0.19177901924558682     
10514.536523481816     -1314.850396874959     45242.92139651646     -1.803523481816228     0.6304968749589079     0.32910348354198504     
10514.706425713963     -1315.5513021874594     45243.07092984235     -1.9488257139619236     -0.9878978125404956     0.2892701576492982     
10514.895584374675     -1316.1947818526378     45243.21620165039     -1.0901843746760278     -1.0137181473621695     0.12379834960302105     
10515.110002075568     -1316.7976774999593     45243.35406517717     -0.2932020755670237     -0.6909225000406423     -0.05226517716801027     
10515.305111852353     -1317.3551853124588     45243.49388908342     -0.15811185235179437     -0.34481468754120215     -0.09078908341325587     
10515.420831763064     -1317.8329677678164     45243.65138490931     -0.2601317630633275     -0.36863223218369967     -0.02078490931307897     
10515.4472628345     -1318.184831227638     45243.83479479772     -0.21516283450000628     -1.2029687723620555     -0.07199479772680206     
10515.397420758602     -1318.3730496204953     45244.0456795745     0.11317924139802926     -2.2935503795047225     -0.17867957449925598     
10515.298215111281     -1318.3553630356737     45244.27435872628     0.4866848887195374     -3.166036964326395     -0.28245872628031066     
10515.163974575566     -1318.0704010490663     45244.51843048966     0.628925424434783     -3.7941989509338327     -0.3516304896620568     
10514.974684575569     -1317.4598905803164     45244.784361806625     0.6847154244314879     -3.8342094196837024     -0.38016180662816623     
10514.707230468426     -1316.4852386606735     45245.07648665039     0.9277695315740857     -3.0884613393263862     -0.41538665039115585     
10514.356156696107     -1315.171732209781     45245.39678852538     1.4085433038926567     -2.1429677902187905     -0.4590885253783199     
10513.920873838963     -1313.6508880356732     45245.74302060128     1.6675261610380403     -1.1752119643267633     -0.5090206012828276     
10513.391989396998     -1312.084373526745     45246.11128765486     1.5004106030028197     -0.1467264732550575     -0.4675876548571978     
10512.786978191642     -1310.5813802678165     45246.493994239674     1.204321808358145     0.6118802678165594     -0.38709423967520706     
10512.1681451336     -1309.1606791071024     45246.875532543236     0.8861548663990106     1.0699791071024265     -0.3272325432335492     
10511.609009575568     -1307.7976791963877     45247.24220430665     0.5573904244320147     0.8737791963876589     -0.2437043066456681     
10511.125656897     -1306.5203642856738     45247.58918082449     0.17494310300025973     0.27366428567393086     -0.1550808244937798     
10510.693550624675     -1305.365854508888     45247.91839048967     -0.24165062467545795     0.05375450888800515     -0.013590489674243145     
10510.290552700568     -1304.3671946204952     45248.239037811094     -0.7212527005685843     0.24599462049513932     0.14956218890438322     
10509.909802834494     -1303.590661696388     45248.54625642719     -1.3107028344948048     0.7175616963879747     0.26824357281293487     
10509.56065549075     -1303.0946472321027     45248.8367290611     -1.904455490750479     1.3915472321027664     0.38417093890166143     
10509.254718191636     -1302.9357471651383     45249.11152863701     -2.302518191636409     1.9260471651382431     0.4953713629874983     
10508.98355772289     -1303.1474614731742     45249.36736888252     -2.2017577228889422     2.0782614731742797     0.48503111748141237     
10508.72646004432     -1303.682141584781     45249.60944912807     -1.565260044319075     2.149441584781016     0.32765087193547515     
10508.474054664857     -1304.442306629424     45249.84442055664     -0.5722546648576099     2.189706629423881     0.10987944335647626     
10508.240133526462     -1305.345488080317     45250.07212827986     0.36716647353750886     1.9129880803170636     -0.14682827985961922     
10508.02847209789     -1306.311685647281     45250.29389970843     1.1607279021100112     1.3523856472809257     -0.38669970842602197     
10507.815574419315     -1307.2827970758524     45250.51405671735     1.8324255806837755     0.6585970758524127     -0.5185567173539312     
10507.597895178245     -1308.275154598174     45250.7339257352     2.1324048217538802     0.07405459817391602     -0.6049257351987762     
10507.363883280925     -1309.2859806696024     45250.956703592354     2.004616719075784     -0.3675193303974993     -0.5869035923533374     
10507.088043548783     -1310.340249531209     45251.18643629325     1.561056451217155     -0.7226504687907891     -0.478936293249717     
10506.783022611284     -1311.479925111567     45251.421839619135     0.9812773887169897     -0.7728748884330798     -0.35623961913370294     
10506.453928682711     -1312.6505010267451     45251.66577336914     0.2924713172888005     -0.5381989732547936     -0.17137336913583567     
10506.03741060235     -1313.7423474776383     45251.937261047715     -0.2769106023497443     -0.5789525223617602     -0.05966104771505343     
10505.428467343427     -1314.6555195535311     45252.25807069057     -0.54776734342704     -0.9347804464689489     0.009129309430136345     
10504.568831763068     -1315.317855624959     45252.64237966377     -0.547331763067632     -1.3614443750409464     0.036020336228830274     
10503.439083481819     -1315.6909979240663     45253.099089820025     -0.4842834818191477     -1.1886020759336589     -0.03458982002484845     
10502.039857187176     -1315.7862483258523     45253.624170757525     -0.2988571871755994     -0.32645167414762     -0.06307075752556557     
10500.424080111281     -1315.651368258888     45254.203823837874     0.2897198887185368     0.4683682588879492     -0.16412383787246654     
10498.68231399521     -1315.334346964245     45254.820487096826     1.313586004789613     0.810246964244925     -0.4033870968269184     
10496.888684062174     -1314.8634088169233     45255.453231895925     2.3968159378255223     0.6063088169232742     -0.6339318959217053     
10495.088239843424     -1314.2509999553167     45256.08808412807     3.1754601565753546     -0.3932000446832262     -0.8625841280663735     
10493.316169263067     -1313.5346174999595     45256.72150798967     3.739630736932668     -1.8961825000405952     -1.0194079896682524     
10491.593627298782     -1312.7572956249596     45257.342777029844     3.7681727012186457     -2.7364043750403653     -1.0351770298439078     
10489.936153146997     -1311.9459243303163     45257.94753254324     3.4183468530027312     -3.1925756696837198     -0.9864325432426995     
10488.366508169318     -1311.128562700852     45258.533394061094     3.0063918306823325     -2.9843372991481374     -0.8433940610921127     
10486.902433727355     -1310.3320566963878     45259.09401401645     1.6313662726443     -1.3842433036122657     -0.48001401645160513     
10485.545545200566     -1309.5715205133527     45259.6300443736     -0.8159452005656931     0.6838205133526571     0.13295562639541458     
10484.300541450571     -1308.8775648883525     45260.13719350306     -3.0867414505719353     2.1657648883524416     0.6712064969397034     
10483.17946506664     -1308.2927877008524     45260.614753860216     -4.110165066640548     2.8722877008524392     0.9204461397821433     
10482.194393124677     -1307.8467429687098     45261.057310266464     -4.305093124676205     2.9730429687097057     0.9622897335357266     
10481.346501562177     -1307.5031391740667     45261.4609816504     -3.898101562177544     2.366439174066727     0.8184183495977777     
10480.632910468426     -1307.2082004463884     45261.83319307896     -2.568910468426111     1.3047004463885514     0.526306921041396     
10480.054025870213     -1306.9479351562095     45262.173307052166     -0.9246258702132764     0.6454351562094871     0.16709294783504447     
10479.605722477352     -1306.7059882142455     45262.48004577985     0.26187752264740993     0.5677882142454109     -0.13884577984572388     
10479.27681895057     -1306.4668882588883     45262.76126823522     0.8513810494296195     0.40178825888824576     -0.3082682352178381     
10479.051609977352     -1306.2801768749594     45263.0160855343     1.2334900226469472     -0.2709231250405537     -0.40338553430046886     
10478.91637892825     -1306.2132548660306     45263.246338369136     1.5774210717499955     -0.8845451339693682     -0.5214383691345574     
10478.832251718426     -1306.2573545088883     45263.46088912805     1.8790482815747964     -1.1092454911117784     -0.5635891280544456     
10478.749811785392     -1306.3932558928166     45263.672028302164     2.0769882146087184     -1.1853441071834823     -0.56552830216242     
10478.650995736283     -1306.5775164954953     45263.88949584681     1.9096042637174833     -1.203283504504725     -0.5403958468086785     
10478.483731874676     -1306.7245106919236     45264.1247407352     1.5110681253245275     -1.0418893080764065     -0.4582407351990696     
10478.173265981819     -1306.7951915624596     45264.395776962876     1.1905340181801876     -0.828908437540349     -0.393876962873037     
10477.705251874673     -1306.7918874999593     45264.70514807896     1.0309481253261765     -0.7012125000405831     -0.3574480789611698     
10477.110871941639     -1306.663209017817     45265.047758302186     0.9351280583614425     -0.4577909821830417     -0.3691583021864062     
10476.388932209498     -1306.3258390401386     45265.42468236467     0.796267790501588     -0.051060959861388255     -0.2990823646687204     
10475.526916651463     -1305.7544647321024     45265.8386547977     0.5071833485380921     0.09336473210237273     -0.19785479769780068     
10474.534803504139     -1305.013323102638     45266.289004529855     0.043096495861391304     0.05212310263800646     -0.12970452985609882     
10473.413382923785     -1304.2180349999596     45266.77362517717     -0.38158292378466285     0.139534999959551     -0.03632517717051087     
10472.15553676307     -1303.4723244196027     45267.28807544502     -0.4288367630706489     -0.06397558039725482     -0.00047544502012897283     
10470.785819106819     -1302.8386777008525     45267.82282555664     -0.1436191068187327     -0.8836222991474187     -0.10892555664031534     
10469.35254337021     -1302.3447964508525     45268.36949990932     0.1879566297884594     -1.5494035491474278     -0.21499990932352375     
10467.884267521997     -1301.9585574329956     45268.92057729771     0.5369324780040188     -1.574142567004401     -0.27677729770948645     
10466.41420805771     -1301.6351255579957     45269.46792908342     0.9641919422901992     -1.2164744420042553     -0.32392908341716975     
10464.979606539853     -1301.3511805803168     45270.008077096805     1.7439934601461573     -0.7800194196831853     -0.4889770968075027     
10463.608616048787     -1301.0777069419241     45270.53503482003     2.572383951213851     -0.3436930580758144     -0.6904348200332606     
10462.33129223182     -1300.8083624776382     45271.040016248604     3.0084077681804047     0.3350624776380755     -0.7719162486027926     
10461.168086673782     -1300.55401781246     45271.51800432895     2.9073133262172632     1.7365178124598515     -0.7127043289510766     
10460.13983004432     -1300.3407857365667     45271.96217660574     1.9492699556794832     3.8356857365665746     -0.4476766057414352     
10459.271128169321     -1300.1805330133527     45272.364577498614     0.3305718306783092     5.0451330133528245     -0.0520774986143806     
10458.569597477357     -1300.0487875669244     45272.72741437361     -1.4027974773562164     4.052087566924456     0.3389856263966067     
10458.023431138068     -1299.8954502454956     45273.05801544503     -2.848731138068615     0.9466502454956753     0.5828845549694961     
10457.609093727355     -1299.6787131026383     45273.35786700752     -3.563493727355308     -2.842786897361748     0.6529329924742342     
10457.294709151465     -1299.417653102638     45273.63245888252     -3.337009151464372     -5.23364689736195     0.5299411174783017     
10457.061281205035     -1299.1902741517451     45273.88901361467     -2.4259812050349865     -5.392525848254763     0.29788638532772893     
10456.91211582557     -1299.0908783258526     45274.12213774414     -1.6190158255685674     -4.018421674147476     0.16686225585726788     
10456.84606988807     -1299.1868770535314     45274.32844990931     -1.1637698880695098     -2.037722946468648     0.09985009068623185     
10456.843322030929     -1299.512716361567     45274.51196662806     -0.5088220309280587     -0.25928363843286206     -0.026366628058895003     
10456.891904888067     -1300.0450318526384     45274.67805504324     0.3004951119328325     1.2167318526385316     -0.10225504323898349     
10456.9973478345     -1300.726037566924     45274.829186293246     1.0766521655004908     2.4099375669241     -0.2340862932469463     
10457.147598883606     -1301.496277120496     45274.96907265484     1.6051011163926887     2.892377120495894     -0.37937265484652016     
10457.309306673786     -1302.2684199553169     45275.10508548967     1.7317933262147562     3.0917199553168757     -0.4112854896666249     
10457.432738347892     -1302.9361099999596     45275.25140865931     1.7651616521070537     3.1741099999596827     -0.4339086593099637     
10457.459771405924     -1303.4047384597814     45275.42587334681     1.7512285940756556     3.276838459781402     -0.4123733468077262     
10457.32801723182     -1303.673918080317     45275.6416526102     1.4980827681811206     3.5101180803169427     -0.33155261019419413     
10456.953084039858     -1303.84410093746     45275.918601828955     1.1511159601413965     3.533300937460126     -0.23430182895390317     
10456.276856316643     -1304.0222238169238     45276.26301493163     0.8565436833578133     2.4138238169236956     -0.23641493163449923     
10455.32328801307     -1304.2592831026384     45276.67196448521     0.6290119869299815     0.0019831026384053985     -0.2681644852127647     
10454.157699397     -1304.5123460267455     45277.133564529846     0.6897006030012562     -2.4783539732545705     -0.3151645298494259     
10452.839971562174     -1304.6718612276381     45277.63323564591     1.1185284378261713     -4.336238772361867     -0.48293564590858296     
10451.394358705034     -1304.6340505133528     45278.17152307897     1.5044412949664547     -5.613949486647243     -0.6455230789724737     
10449.82721861575     -1304.3321218079955     45278.74209142717     1.633481384249535     -5.9313781920045585     -0.6815914271719521     
10448.178149173784     -1303.7610946651382     45279.33660640487     1.7601508262159768     -4.8622053348617555     -0.6439064048681757     
10446.500647321109     -1302.9677377008527     45279.94790131557     1.7464526788917283     -3.193762299147238     -0.5558013155750814     
10444.842232254143     -1302.0296324329954     45280.560681940566     1.5457677458580292     -1.6501675670044733     -0.497581940566306     
10443.241276383607     -1301.0249762276385     45281.16151901646     1.2704236163917813     -0.28562377236153225     -0.44851901645597536     
10441.727235892537     -1299.9666291517458     45281.74357973073     0.8948641074639454     0.5069291517456804     -0.31897973073500907     
10440.342263280927     -1298.8398389731742     45282.29656216377     0.49553671907233365     0.782438973174294     -0.18246216377156088     
10439.135773035387     -1297.6055555133526     45282.81232285575     -0.30807303538676933     0.8184555133525464     -0.003522855753544718     
10438.131043102358     -1296.1798132142458     45283.28988497628     -1.5050431023573765     0.7662132142456812     0.2837150237246533     
10437.339886651464     -1294.6099950892456     45283.7254718736     -2.094786651463437     0.9305950892455712     0.4029281264010933     
10436.760376316643     -1293.134188057996     45284.104773681625     -1.8343763166431017     1.0883880579958713     0.40532631837413646     
10436.370700066642     -1291.9281199776387     45284.42813133787     -1.5076000666413165     1.1520199776387017     0.3391686621325789     
10436.18212662914     -1290.9950670758526     45284.699077364676     -1.441426629140551     1.261867075852706     0.26652263532741927     
10436.22708254432     -1290.301804084782     45284.909682788784     -1.5339825443188602     1.2594040847818633     0.27531721121340524     
10436.490028035389     -1289.8636721428172     45285.05906533343     -1.6695280353887938     0.904872142817112     0.24663466656784294     
10436.928752432714     -1289.6755108704958     45285.161276516454     -1.6535524327136955     0.03501087049585294     0.26422348354390124     
10437.482917968428     -1289.7129765847817     45285.23155327986     -1.4495179684272443     -1.1599234152183726     0.20864672013703967     
10438.05622999968     -1289.9860245312102     45285.28978756557     -1.1486299996795424     -1.8695754687898898     0.11971243443258572     
10438.559822588963     -1290.5297046874603     45285.35432194056     -0.6473225889621972     -1.2722953125396543     0.024978059438581113     
10438.92808618271     -1291.3270644865677     45285.44176348074     0.078313817290109     0.36696448656766734     -0.09846348073915578     
10439.114086428248     -1292.3132611160315     45285.565606851276     0.9686135717529396     2.119461116031516     -0.24430685127299512     
10439.107274352355     -1293.42853046871     45285.731123123594     1.911825647644946     3.4730304687100215     -0.4088231235946296     
10438.883833504142     -1294.6975600892456     45285.941953257534     2.614366495858121     3.9640600892455495     -0.5530532575357938     
10438.41355486575     -1296.1666315624595     45286.20511667272     3.1199451342490647     2.4233315624594525     -0.7562166727147996     
10437.749257499674     -1297.71921765621     45286.5106197977     3.3875425003261626     0.5556176562099608     -0.9305197977009811     
10436.954608794322     -1299.2085425892458     45286.85290665038     3.488491205678656     1.162142589245832     -0.908206650383363     
10436.020578682714     -1300.5275758704954     45287.23418272182     3.7331213172856224     2.916775870495485     -0.8660827218191116     
10434.957458905928     -1301.5430114954956     45287.65001350306     3.632441094072419     3.273311495495591     -0.8359135030550533     
10433.801084776464     -1302.1451461383524     45288.09776598074     2.687915223536038     1.8522461383524842     -0.6881659807404503     
10432.557900870213     -1302.3235042856743     45288.57322040039     1.2356991297874629     -0.3768957143256557     -0.3894204003881896     
10431.212941986285     -1302.078009330317     45289.083810668235     -0.627441986285703     -3.088990669682971     -0.06271066823683213     
10429.767211205037     -1301.4638472544245     45289.62765151645     -2.3688112050367636     -5.553852745575568     0.2604484835464973     
10428.259882745213     -1300.5880428794242     45290.195861806635     -3.2743827452122787     -7.022757120575761     0.48033819336706074     
10426.744792923788     -1299.5194538615665     45290.77191647181     -3.313492923787635     -7.0459461384334645     0.5096835281947278     
10425.263155624676     -1298.311811160674     45291.340962855735     -2.602055624676723     -6.291188839325969     0.3326371442672098     
10423.865511338963     -1296.9974260937097     45291.894280020926     -1.3528113389638747     -6.098173906290413     0.061119979072827846     
10422.61309453093     -1295.6380236160312     45292.41883609235     -0.12839453092965414     -6.56457638396887     -0.22183609235071344     
10421.527144173782     -1294.3437362946029     45292.905663302176     0.9450558262178674     -5.544563705397195     -0.4433633021762944     
10420.604340289858     -1293.2819129240672     45293.346675779845     1.9338597101432242     -1.546387075932671     -0.5619757798485807     
10419.821844776467     -1292.4700105356744     45293.74619073521     2.2020552235335344     2.980910535674411     -0.50779073520971     
10419.164247097891     -1291.7503645535317     45294.11431332449     1.9170529021084803     6.676864553531686     -0.373113324494625     
