TimeUTC,B_NullDistance_km,B_NullDistance_L,B_Type,B_Eta_percent,B_Xi_percent,B_Good,B_Near,V_NullDistance_km,V_NullDistance_L,V_Type,V_Alpha_percent,V_Good,V_Near,ScrewAgreement
2015-10-01T18:08:38.261300Z,1018.5960652835138,32.64315879409653,Bs,6.0705010958493295,16.230408929810668,True,False,9641.576394757096,308.98559302000336,A,44.44836404496097,False,False,
2015-10-01T18:08:38.411300Z,1015.2118445597954,32.5346336604474,Bs,5.49772550511501,14.64787824516547,True,False,11215.793345899996,359.4340724800788,A,116.43909799280301,False,False,
2015-10-01T18:08:38.561300Z,1011.7826691721427,32.42466832967239,Bs,5.34521837669741,14.16804100205908,True,False,13609.349060357019,436.13973920493856,A,11.134813659865202,True,False,
2015-10-01T18:08:38.711300Z,977.3271382534571,31.32040188647808,Bs,5.067314885750781,12.9196719238432,True,False,14863.210148633798,476.32128174636154,A,300.9855700052682,False,False,
2015-10-01T18:08:38.861300Z,919.0259458356534,29.451959975180905,Bs,4.672367104908268,11.845936452687818,True,False,24336.700200183648,779.9165230009323,A,62.48241044383207,False,False,
2015-10-01T18:08:39.011306Z,866.0252782885527,27.753391318175215,Bs,3.9028853622433526,10.064599834619104,True,False,40092.17191567291,1284.828242161869,A,108.85150083751574,False,False,
2015-10-01T18:08:39.161306Z,819.8081575652568,26.27222091413697,Bs,3.124090004403513,8.265300037230991,True,False,403391.99239552335,12927.418983831529,B,55.527711838101574,False,False,
2015-10-01T18:08:39.311306Z,813.9255493091448,26.08364582042813,Bs,2.3791814256047608,6.608941520138938,True,False,28077.122671067948,899.7797452487723,B,35.83887061093625,True,False,
2015-10-01T18:08:39.461306Z,882.2605129308599,28.27349629514605,Bs,2.315980859585523,6.725905860975519,True,False,11779.156236583758,377.4825296313545,B,77.98100683637104,False,False,
2015-10-01T18:08:39.611306Z,948.0899886010501,30.383044974138326,Bs,2.2807004910099065,6.978574658294261,True,False,6889.96153567955,220.7997275844276,Bs,41.2998056213896,False,False,
2015-10-01T18:08:39.761306Z,1052.666862813813,33.73430359168322,Bs,1.3526710466237808,4.2745975207193,True,False,5472.524031838516,175.37531922430753,Bs,11.567385787657637,True,False,1.0
2015-10-01T18:08:39.911306Z,1221.5480014849402,39.1462707929178,Bs,0.553879816729147,1.8326236785165337,True,False,4735.753598493026,151.76406702788785,Bs,2.232041342197383,True,False,1.0
2015-10-01T18:08:40.061312Z,1498.5281793358793,48.022397015162085,Bs,1.481519542194732,5.078510306628952,True,False,4158.521964500134,133.26555718425104,Bs,28.148311630355906,True,False,1.0
2015-10-01T18:08:40.211312Z,1949.373129384577,62.47020863455303,Bs,0.8354562296605582,2.9268471090628583,True,False,3527.8623780949306,113.054958782138,Bs,357.488185145903,False,False,
2015-10-01T18:08:40.361312Z,2143.626504471698,68.69516333194687,Bs,0.335586953814566,1.1517258138234088,True,False,3028.5542884971765,97.05376896301037,Bs,128.53283606253285,False,False,
2015-10-01T18:08:40.511312Z,1969.863068209208,63.1265625954867,Bs,0.4816174128654003,1.6227892556599128,True,False,2626.5536027361823,84.17097771382629,Bs,50.02630222672639,False,False,
