EpochUTC,BR_hourly_nT,BT_hourly_nT,BN_hourly_nT,PA_S1_deg,Flux_S1_1h,PA_S2_deg,Flux_S2_1h,PA_S3_deg,Flux_S3_1h,PA_S4_deg,Flux_S4_1h,PA_S5_deg,Flux_S5_1h,PA_S6_deg,Flux_S6_1h,PA_S7_deg,Flux_S7_1h,PA_S8_deg,Flux_S8_1h,PitchAngleMethod
2020-06-26 05:19:22,0.00600000005215406,-0.437000006437302,0.223000004887581,111.71337968986,0.181999996304512,156.71337968986,0.310000002384186,158.28662031014,0.303999990224838,113.28662031014,0.677999973297119,68.2866203101395,0.256000012159348,23.2866203101395,0.202999994158745,21.7133796898605,0.256000012159348,66.7133796898605,0.270000010728836,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-26 06:10:34,0.00800000037997961,-0.439000010490417,0.224000006914139,111.456001097994,0.363000005483627,156.456001097994,0.28600001335144,158.543998902006,0.33899998664856,113.543998902006,0.83899998664856,68.5439989020056,0.293999999761581,23.5439989020056,0.323000013828278,21.4560010979944,0.389999985694885,66.4560010979944,0.36599999666214,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-26 07:01:46,0.00800000037997961,-0.442999988794327,0.223000004887581,111.465425615565,0.303999990224838,156.465425615565,0.437999993562698,158.534574384435,0.451999992132187,113.534574384435,1.17999994754791,68.5345743844349,0.426999986171722,23.5345743844349,0.488000005483627,21.4654256155651,0.476999998092651,66.4654256155651,0.497000008821487,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-26 21:48:10,0.0020000000949949,-0.437000006437302,0.225999996066093,112.237778575011,0.301999986171722,157.237778575011,0.165999993681908,157.762221424989,0.214000001549721,112.762221424989,0.667999982833862,67.7622214249886,0.208000004291534,22.7622214249886,0.143999993801117,22.2377785750114,0.138999998569489,67.2377785750114,0.200000002980232,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-26 22:23:22,0.00999999977648258,-0.439000010490417,0.223000004887581,111.195082688409,0.202999994158745,156.195082688409,0.222000002861023,158.804917311591,0.280000001192093,113.804917311591,0.592999994754791,68.8049173115909,0.24600000679493,23.8049173115909,0.256000012159348,21.1950826884091,0.39300000667572,66.1950826884091,0.488999992609024,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-26 23:14:34,0.00899999961256981,-0.435999989509583,0.223000004887581,111.317456919106,0.206000000238419,156.317456919106,0.184000000357628,158.682543080894,0.206000000238419,113.682543080894,0.582000017166138,68.6825430808941,0.247999995946884,23.6825430808941,0.224000006914139,21.317456919106,0.28600001335144,66.317456919106,0.261999994516373,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-27 00:05:46,0.00400000018998981,-0.439999997615814,0.228000000119209,111.979143597938,0.312999993562698,156.979143597938,0.234999999403954,158.020856402062,0.138999998569489,113.020856402062,NaN,68.0208564020621,NaN,23.0208564020621,NaN,21.9791435979379,NaN,66.9791435979379,NaN,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-27 04:05:46,0.00800000037997961,-0.446999996900558,0.222000002861023,111.474681585428,0.128000006079674,156.474681585428,0.0694399997591972,158.525318414572,0.104999996721745,113.525318414572,0.287999987602234,68.5253184145725,0.0721200034022331,23.5253184145725,0.130999997258186,21.4746815854275,0.119999997317791,66.4746815854275,0.10700000077486,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-27 05:12:58,0.00700000021606684,-0.449999988079071,0.221000000834465,111.608804145399,0.101000003516674,156.608804145399,0.109999999403954,158.391195854601,0.0934799984097481,113.391195854601,0.263999998569489,68.3911958546012,0.101000003516674,23.3911958546012,0.0961500033736229,21.6088041453989,0.115000002086163,66.6088041453989,0.142000004649162,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-27 06:04:10,0.00400000018998981,-0.439000010490417,0.224000006914139,111.977957217777,0.0801300033926964,156.977957217777,0.119000002741814,158.022042782223,0.114000000059605,113.022042782223,0.384999990463257,68.0220427822234,0.135000005364418,23.0220427822233,0.150999993085861,21.9779572177767,0.119000002741814,66.9779572177767,0.158000007271767,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
